"image","xmin","ymin","xmax","ymax","label"
"IMG_6014.JPG",347.5051430639276,384,661.0887990264117,1119.0857142857144,"1"
"IMG_6015.JPG",314.6117420486992,675.8399832589286,597.4950242405615,1309.988671875,"1"
"IMG_6020.JPG",314.6117420486992,340.1142857142857,608.4594912456377,998.4000000000001,"1"
"IMG_6021.JPG",292.6828080385469,504.6857142857143,582.1446700507613,1108.1142857142859,"1"
"IMG_6031.JPG",511.97214814006975,596.8457310267858,790.469543147208,1184.9142857142856,"1"
"IMG_6030.JPG",242.246192893401,570.5142857142857,551.4441289756503,1195.8857142857144,"1"
"IMG_6029.JPG",231.28172588832484,563.9314453125,560.215736040609,1191.4972098214287,"1"
"IMG_6027.JPG",433.0280191644194,634.1486049107143,709.3325542314403,1226.6057477678573,"1"
"IMG_6028.JPG",356.2767501288864,592.4571428571429,647.9314720812183,1191.4972098214287,"1"
"IMG_6032.JPG",386.97712389950823,419.10857979910713,834.3274111675127,1108.1142857142859,"2"
"IMG_6035.JPG",143.5659898477157,432.27430245535714,601.8807441207963,1105.9200334821428,"2"
"IMG_6034.JPG",321.1903218690514,434.46859654017857,818.9772242822017,1119.0857142857142,"2"
"IMG_6036.JPG",220.3172588832487,399.36001674107143,724.6827411167512,1101.5314453125,"2"
"IMG_6033.JPG",268.56101408827726,473.9657645089286,663.2818262710184,1141.0285714285715,"2"
"IMG_6046.JPG",316.8046019888166,517.8514787946428,707.1396942913229,1125.6685546875,"3"
"IMG_6047.JPG",514.1650080801871,493.7142857142857,930.8147542730806,1105.9200334821428,"3"
"IMG_6045.JPG",470.30714005988256,535.4057477678572,889.1497461928933,1136.6399832589286,"3"
"IMG_6041.JPG",202.77421205782042,430.0800083705357,744.4188151867861,1130.057142857143,"2"
"IMG_6039.JPG",584.3375299908788,408.1371512276786,1022.9162101939245,1112.5028738839287,"2"
"IMG_6057.JPG",297.0685279187817,673.6457310267857,814.5913370974777,1288.0458147321428,"4"
"IMG_6055.JPG",255.40351983859452,658.2857142857143,726.8756010568686,1250.7428571428572,"4"
"IMG_6053.JPG",509.77928819995236,509.07430245535716,937.3935013979219,1114.6971261160716,"3"
"IMG_6058.JPG",318.997461928934,645.1200334821428,818.9772242822017,1257.32578125,"4"
"IMG_6048.JPG",470.30714005988256,544.1828404017857,908.8858202629283,1143.2229073660715,"3"
"IMG_6066.JPG",630.3884252557899,684.6171595982142,1068.9671054588357,1290.2400669642857,"4"
"IMG_6061.JPG",564.6016232253331,691.2,1007.5660233086135,1312.1829241071428,"4"
"IMG_6059.JPG",77.77918781725887,686.8114118303572,586.5305572354854,1283.6571428571428,"4"
"IMG_6069.JPG",558.0228761004917,638.5371930803572,957.1294081634676,1281.462890625,"5"
"IMG_6060.JPG",165.494923857868,660.4800502232143,601.8807441207963,1252.937109375,"4"
"IMG_6071.JPG",222.5101188233661,616.5943359375,672.053266031488,1281.462890625,"5"
"IMG_6070.JPG",187.4238578680203,649.5086216517857,693.9822000416402,1318.7656808035713,"5"
"IMG_6076.JPG",265.88832487309645,638.5371930803572,720.2970212365165,1281.462890625,"5"
"IMG_6078.JPG",452.76392592996507,651.7028738839285,821.170084222319,1281.462890625,"5"
"IMG_6072.JPG",301.4544151035057,599.0399832589286,748.8045350670209,1248.5486049107144,"5"
"IMG_6083.JPG",292.6828080385469,706.5600167410714,645.7386121411008,1230.9942522321428,"6"
"IMG_6081.JPG",312.41888210858184,710.9486049107143,702.753807106599,1241.9656808035716,"6"
"IMG_6089.JPG",595.3019969959549,710.9486049107143,961.5152953481916,1237.5771763392856,"6"
"IMG_6086.JPG",290.4899480984295,680.2285714285714,661.0887990264117,1222.2172433035714,"6"
"IMG_6082.JPG",498.81482119487623,713.1428571428571,836.52027110763,1230.9942522321428,"6"
"IMG_6092.JPG",604.0736040609137,726.3086216517858,976.8654822335025,1257.32578125,"6"
"IMG_6096.JPG",299.26138785889907,546.3771763392857,652.3173592659422,1088.3657645089286,"7"
"IMG_6097.JPG",505.3934010152284,568.3200334821429,867.220812182741,1127.862890625,"7"
"IMG_6090.JPG",358.4696100690038,717.5314453125,693.9822000416402,1211.245814732143,"6"
"IMG_6098.JPG",308.03299492385787,590.262890625,634.7741451360248,1123.4743024553572,"7"
"IMG_6105.JPG",443.9924861694955,702.1714285714286,845.2918781725888,1237.5771763392859,"8"
"IMG_6104.JPG",562.4085959807264,719.7256975446429,915.4645673877695,1244.1601004464287,"8"
"IMG_6100.JPG",448.3782060497303,610.0114118303571,878.1852791878172,1165.1656808035714,"7"
"IMG_6099.JPG",465.9214201796478,610.0114118303571,847.484738112706,1156.388671875,"7"
"IMG_6106.JPG",530.6801361238894,695.0399832589286,877.1573604060911,1223.862890625,"8"
"IMG_6107.JPG",338.7335359989689,662.6743024553572,740.0330953065513,1204.662890625,"8"
"IMG_6113.JPG",215.93153900301394,735.0857142857143,610.652351185755,1261.7142857142858,"9"
"IMG_6108.JPG",128.2158029624048,673.6457310267857,525.1294750852633,1215.6343191964286,"8"
"IMG_6109.JPG",211.54565181828997,684.6171595982142,645.7386121411009,1222.2172433035714,"8"
"IMG_6111.JPG",58.04311374722398,662.6743024553572,430.83499191981275,1220.0228236607145,"8"
"IMG_6115.JPG",224.7031460679727,752.6399832589286,650.1243320213356,1277.0743861607143,"9"
"IMG_6116.JPG",47.07864674214784,719.7256975446429,443.9924861694955,1250.7428571428572,"9"
"IMG_6114.JPG",16.378272971526012,721.9200334821429,393.5558710243496,1257.32578125,"9"
"IMG_6120.JPG",139.18026996748097,752.6399832589286,568.9873431055678,1277.0743861607143,"9"
"IMG_6122.JPG",505.3934010152284,739.4743024553571,768.5406091370558,1261.7142857142858,"1"
"IMG_6128.JPG",297.0685279187817,689.0057477678572,608.4594912456377,1246.3543526785716,"1"
"IMG_6129.JPG",369.43407707407994,693.3943359375,658.8959390862944,1239.7714285714287,"1"
"IMG_6125.JPG",104.09400901213515,660.4800502232143,400.13461814919094,1224.4114955357145,"1"
"IMG_6126.JPG",527.3223350253807,737.2800502232143,777.3122162020145,1261.7142857142858,"1"
"IMG_6123.JPG",266.3679868436707,741.6685546875,584.3375299908787,1283.6571428571428,"1"
"IMG_6132.JPG",511.97214814006975,728.5028738839286,755.3832821918622,1255.1315290178572,"1"
"IMG_6130.JPG",329.96192893401013,754.8343191964286,608.4594912456377,1296.8228236607142,"1"
"IMG_6134.JPG",257.59654708320113,719.7256975446429,590.9162771157202,1268.2972098214286,"1"
"IMG_6131.JPG",172.0736709827094,695.5885881696429,439.6065989847715,1239.7714285714287,"1"
"IMG_6135.JPG",266.3679868436707,647.3142857142857,527.3223350253807,1171.7486049107142,"1"
"IMG_6139.JPG",492.2360740700349,579.2914620535714,779.5050761421319,1097.142857142857,"2"
"IMG_6142.JPG",463.7283929350412,875.5200334821428,740.0330953065513,1336.320033482143,"2"
"IMG_6138.JPG",487.8503541898001,886.4914620535715,750.9975623116275,1314.3771763392858,"2"
"IMG_6137.JPG",382.59140401927345,515.6571428571428,610.652351185755,976.4571428571428,"1"
"IMG_6136.JPG",365.0481898893559,515.6571428571428,586.5305572354853,980.8457310267856,"1"
"IMG_6144.JPG",490.0432141299175,550.7657645089286,786.0838232669732,1083.9771763392857,"2"
"IMG_6143.JPG",485.65732694519346,686.8114118303572,770.7334690771731,1235.382924107143,"2"
"IMG_6140.JPG",492.2360740700349,588.0685546875,783.8909633268559,1123.4743024553572,"2"
"IMG_6145.JPG",507.5862609553458,680.2285714285714,770.7334690771731,1209.0513950892857,"2"
"IMG_6149.JPG",400.13461814919094,467.3828404017857,713.7182741116751,1070.8114118303572,"2"
"IMG_6155.JPG",413.29194509438446,671.4514787946429,683.017733036564,1202.4686383928572,"3"
"IMG_6154.JPG",441.79945892488894,623.1771763392857,720.2970212365165,1187.1085379464284,"3"
"IMG_6153.JPG",476.88588718472397,612.2057477678571,748.8045350670209,1182.7200334821428,"3"
"IMG_6150.JPG",490.0432141299175,370.83427734375,786.0838232669732,1029.1200334821428,"3"
"IMG_6156.JPG",422.06355215934326,552.9600167410714,707.1396942913229,1160.7771763392857,"3"
"IMG_6162.JPG",518.5507279604219,601.2343191964286,854.0634852375475,1195.8857142857144,"4"
"IMG_6157.JPG",406.7131979695431,291.84002511160713,737.8400680619447,882.1028738839286,"3"
"IMG_6163.JPG",468.11428011976517,511.2685546875,832.1345512273951,1090.5600167410714,"4"
"IMG_6164.JPG",476.88588718472397,746.0571428571428,792.6624030873254,1244.1601004464285,"4"
"IMG_6166.JPG",492.2360740700349,438.8571428571429,858.4492051177823,1009.3714285714286,"4"
"IMG_6174.JPG",332.1547888741275,620.9828404017857,626.0025380710659,1198.079966517857,"5"
"IMG_6173.JPG",408.9060579096605,484.93719308035713,757.5761421319796,1068.6171595982141,"5"
"IMG_6172.JPG",474.69285994011733,517.8514787946428,799.2411502121668,1171.7486049107142,"5"
"IMG_6168.JPG",492.2360740700349,710.9486049107143,808.0127572771255,1230.9942522321428,"4"
"IMG_6170.JPG",465.9214201796478,476.16001674107144,812.3984771573603,1073.0057477678572,"5"
"IMG_6176.JPG",400.13461814919094,757.0285714285715,685.2107602811707,1279.2686383928572,"5"
"IMG_6180.JPG",448.3782060497303,682.4229073660714,740.0330953065513,1202.468638392857,"5"
"IMG_6182.JPG",426.44927203957803,667.062890625,713.7182741116751,1244.1601004464287,"6"
"IMG_6175.JPG",347.5051430639276,603.4285714285714,665.4746862111357,1241.9656808035716,"5"
"IMG_6183.JPG",457.14981311468904,763.6114118303572,750.9975623116275,1309.988671875,"6"
"IMG_6185.JPG",354.0837228842798,522.2399832589285,683.0177330365641,1134.4457310267858,"6"
"IMG_6184.JPG",463.7283929350412,592.4571428571429,801.4340101522841,1143.2229073660715,"6"
"IMG_6186.JPG",376.0126568944321,829.4399832589286,663.2818262710184,1303.405747767857,"6"
"IMG_6188.JPG",391.3630110842322,561.7371930803572,724.6827411167512,1191.4972098214287,"6"
"IMG_6189.JPG",400.13461814919094,454.21715959821427,737.8400680619447,1022.5371930803572,"6"
"IMG_6196.JPG",461.5355329949238,1015.9542689732143,750.9975623116275,1533.8057477678572,"7"
"IMG_6195.JPG",479.07874712484136,910.6285714285715,766.3477491969384,1487.7257812500002,"7"
"IMG_6198.JPG",452.76392592996507,699.9771763392857,772.9264963217797,1329.737109375,"7"
"IMG_6197.JPG",426.44927203957803,754.8343191964286,733.45434818171,1382.4,"7"
"IMG_6194.JPG",525.1294750852633,783.3600167410715,829.9416912872778,1399.9543526785715,"7"
"IMG_6207.JPG",490.0432141299175,730.6971261160714,814.5913370974777,1301.2114955357142,"8"
"IMG_6199.JPG",386.97712389950823,706.5600167410714,698.3680872263642,1334.12578125,"7"
"IMG_6201.JPG",424.25641209946065,1015.9542689732143,702.753807106599,1503.0857142857144,"7"
"IMG_6209.JPG",433.0280191644194,697.7828404017857,746.6116751269035,1279.2686383928572,"8"
"IMG_6208.JPG",470.30714005988256,925.9885881696429,761.9620293167036,1399.9543526785715,"8"
"IMG_6217.JPG",599.6878841806789,882.1028738839286,900.1142131979695,1406.537109375,"9"
"IMG_6218.JPG",555.8300161603743,781.1657645089285,882.5711663725411,1388.982924107143,"9"
"IMG_6213.JPG",433.0280191644194,599.0399832589286,790.469543147208,1165.1656808035714,"8"
"IMG_6216.JPG",459.3426730548064,695.5885881696429,781.6979360822493,1292.4343191964285,"8"
"IMG_6222.JPG",536.0939420903394,706.5600167410714,865.0279522426237,1309.988671875,"9"
"IMG_6225.JPG",518.5507279604219,708.7542689732143,845.2918781725888,1285.8513950892857,"9"
"IMG_6229.JPG",498.81482119487623,737.2800502232143,729.0686283014752,1314.3771763392856,"1"
"IMG_6228.JPG",595.3019969959549,849.1885881696429,808.0127572771256,1391.1771763392858,"1"
"IMG_6231.JPG",485.17766497461923,647.3142857142857,755.383282191862,1239.7714285714287,"1"
"IMG_6223.JPG",529.515194965498,952.3200334821429,825.5558041025538,1457.0057477678572,"9"
"IMG_6234.JPG",384.78426395939084,805.3028738839286,612.8452111258724,1314.3771763392856,"1"
"IMG_6233.JPG",511.97214814006975,664.8685546875,731.2614882415926,1246.3543526785716,"1"
"IMG_6235.JPG",501.0076811349936,581.4857142857143,731.2614882415926,1167.3601004464285,"1"
"IMG_6232.JPG",522.9366151451459,695.5885881696429,759.769002072097,1281.462890625,"1"
"IMG_6236.JPG",435.2208791045368,645.1200334821428,663.2818262710184,1169.5543526785714,"1"
"IMG_6238.JPG",1054.6446700507613,1044.479966517857,1554.624432404029,2176.731529017857,"1"
"IMG_6239.JPG",1234.4618620122144,1391.1771763392858,1708.126970475095,2492.708705357143,"1"
"IMG_6240.JPG",1189.6446700507613,1215.6343191964286,1664.2691024547905,2330.3313616071428,"1"
"IMG_6242.JPG",449.4062921359454,1088.3656808035714,975.7007083796002,2440.0456473214285,"1"
"IMG_6237.JPG",721.3249400182423,969.8743861607143,1234.4618620122142,2053.8513950892857,"1"
"IMG_6246.JPG",1028.3300161603743,1562.331529017857,1532.6954983938767,2663.863058035714,"1"
"IMG_6243.JPG",567.8224019471763,1399.9543526785715,1216.9189824912753,2628.754352678571,"1"
"IMG_6244.JPG",497.6498800364847,1250.7428571428572,1072.1878841806788,2554.1487723214286,"1"
"IMG_6247.JPG",743.2538740283946,917.2114955357143,1216.9189824912753,2045.0743861607143,"1"
"IMG_6248.JPG",1423.0508283431154,1237.5771763392856,2054.6041947572967,2277.6686383928572,"2"
"IMG_6253.JPG",944.9999999999999,1189.3029575892858,1585.3248061746508,2343.4972098214284,"2"
"IMG_6249.JPG",962.5432141299175,702.1714285714286,1699.3555307146255,1917.8057477678572,"2"
"IMG_6250.JPG",1216.9189824912753,1391.1771763392858,1861.629508546161,2378.6059151785716,"2"
"IMG_6255.JPG",1313.406158292354,983.0400669642858,1905.4873765664656,2093.348604910714,"2"
"IMG_6258.JPG",1466.90869636342,1053.2571428571428,2041.446700507614,2154.7886718749996,"2"
"IMG_6265.JPG",1225.6904222517448,1628.1601004464285,1822.1573604060914,2523.4285714285716,"3"
"IMG_6264.JPG",1436.2083225927981,1382.4,1949.3452445867701,2321.5543526785714,"3"
"IMG_6266.JPG",388.0052099857233,1075.2,1037.1014559208438,2255.72578125,"3"
"IMG_6263.JPG",874.8274780893083,1062.0343191964287,1550.2387125237942,2216.2285714285717,"2"
"IMG_6261.JPG",1089.7310983105963,746.0571428571428,1809.0002007653868,1860.7543526785712,"2"
"IMG_6278.JPG",563.4366820669416,820.662890625,1265.1625703918146,1922.1942522321428,"3"
"IMG_6269.JPG",624.8377642171637,1364.8458147321428,1291.4772242822019,2444.434486607143,"3"
"IMG_6272.JPG",488.8781056670368,991.8172433035714,1129.2032464506663,2181.120033482143,"3"
"IMG_6276.JPG",1015.1725219106916,983.0400669642858,1594.0965805440987,2115.2914620535716,"3"
"IMG_6267.JPG",1032.715736040609,1724.7085379464286,1567.7819266537117,2646.308705357143,"3"
"IMG_6280.JPG",883.5989178497779,1448.2285714285715,1620.4112344344858,2409.32578125,"4"
"IMG_6281.JPG",1159.903620221288,1404.3428571428572,1830.9291347755393,2339.1087053571428,"4"
"IMG_6282.JPG",589.7513359573286,1259.520033482143,1339.720812182741,2356.663058035714,"4"
"IMG_6284.JPG",927.4567858700824,860.1600167410714,1589.710860663864,2009.9656808035716,"4"
"IMG_6279.JPG",1168.6750599817576,776.7771763392857,1835.314854655774,1944.137109375,"4"
"IMG_6285.JPG",453.7920120161802,1000.5942522321428,1194.990048481123,2185.5085379464285,"4"
"IMG_6293.JPG",962.5432141299175,1417.5085379464285,1580.939086294416,2312.77734375,"4"
"IMG_6288.JPG",480.10666590656723,798.7200334821429,1168.6750599817576,1970.468638392857,"4"
"IMG_6294.JPG",388.0052099857233,807.4971261160714,1137.9746862111356,2009.9656808035716,"4"
"IMG_6295.JPG",681.8527918781725,1356.068638392857,1401.1218943329632,2426.8801339285715,"5"
"IMG_6298.JPG",637.994923857868,614.4,1436.2083225927981,1816.868638392857,"5"
"IMG_6297.JPG",392.39092986595807,895.2685546875,1098.5025380710658,2185.5085379464285,"5"
"IMG_6299.JPG",690.6245662476205,1500.8914620535713,1352.8783064324239,2501.485714285714,"5"
"IMG_6296.JPG",471.3352261460977,1101.531529017857,1155.5179003410533,2308.3885044642857,"5"
"IMG_6302.JPG",1155.5179003410533,1088.3656808035714,1760.7562782558693,2172.342857142857,"5"
"IMG_6304.JPG",993.2435879005393,772.3885881696428,1659.8833825745558,1988.0228236607143,"5"
"IMG_6307.JPG",1067.802164300444,1320.9601004464287,1708.1269704750948,2330.3313616071428,"5"
"IMG_6305.JPG",787.1117420486992,1373.6228236607144,1545.8529926435594,2413.714285714286,"5"
"IMG_6308.JPG",756.4113682780774,956.7085379464286,1471.2944162436547,2058.2400669642857,"5"
"IMG_6303.JPG",409.9341439958756,614.4,1159.9036202212878,1957.3029575892856,"5"
"IMG_6310.JPG",493.26416015624994,1018.1486049107143,1177.4468343512056,2211.840066964286,"5"
"IMG_6309.JPG",589.7513359573286,1250.7428571428572,1304.6347185318843,2378.6059151785716,"5"
"IMG_6311.JPG",918.6853461096129,1360.4571428571428,1515.1522842639592,2356.663058035714,"5"
"IMG_6312.JPG",559.0509621867068,908.4343191964285,1252.0050761421319,2067.0172433035714,"5"
"IMG_6313.JPG",962.5432141299175,1141.0285714285715,1580.939086294416,2203.0628906249995,"5"
"IMG_6318.JPG",602.9088302070114,1259.520033482143,1387.9644000832805,2400.5487723214287,"6"
"IMG_6321.JPG",1037.1014559208438,1154.1942522321428,1725.6701846050125,2220.6172433035717,"6"
"IMG_6319.JPG",532.7359736873414,1220.0228236607143,1326.5636525420368,2347.885714285714,"6"
"IMG_6316.JPG",1076.5736040609136,1373.6228236607144,1703.74125059486,2343.4972098214284,"6"
"IMG_6317.JPG",594.1370558375634,772.3885881696428,1335.3350923025062,1904.6400669642858,"6"
"IMG_6326.JPG",484.492385786802,684.6171595982142,1278.319730032519,1988.022823660714,"6"
"IMG_6330.JPG",659.9238578680203,1180.52578125,1401.1218943329632,2391.7714285714283,"7"
"IMG_6328.JPG",826.5838901887689,702.1714285714286,1567.7819266537117,1847.588671875,"7"
"IMG_6329.JPG",1142.3604060913706,1000.5942522321428,1751.9848384953998,2097.737109375,"7"
"IMG_6325.JPG",826.5838901887689,693.3943359375,1589.710860663864,1948.5257812500001,"6"
"IMG_6340.JPG",743.2538740283946,1391.1771763392858,1484.4519104933374,2598.0344866071428,"8"
"IMG_6334.JPG",1076.5736040609136,1167.3601004464285,1699.3555307146255,2220.6172433035713,"7"
"IMG_6341.JPG",523.9645339268718,776.7771763392857,1317.791878172589,2150.4,"8"
"IMG_6335.JPG",725.710659898477,1009.3714285714286,1423.0508283431154,2194.2857142857147,"7"
"IMG_6332.JPG",887.984972338991,1461.394252232143,1602.8680203045683,2457.6,"7"
"IMG_6352.JPG",309.06091370558374,1026.92578125,1085.3453784303615,2378.605915178571,"8"
"IMG_6353.JPG",313.4466335858185,675.8399832589286,1142.3604060913704,2001.1886718750002,"9"
"IMG_6345.JPG",993.2435879005393,1408.7315290178572,1712.5126903553298,2497.097209821429,"8"
"IMG_6347.JPG",830.9696100690037,803.1086216517857,1589.710860663864,2075.7942522321428,"8"
"IMG_6343.JPG",545.8934679370241,1522.8343191964286,1330.9493724222716,2663.8630580357144,"8"
"IMG_6354.JPG",848.5128241989213,895.2685546875,1559.0101522842638,2137.2343191964283,"9"
"IMG_6356.JPG",361.69055609533626,1417.5085379464285,1186.218274111675,2611.2,"9"
"IMG_6357.JPG",861.6699838396256,1035.7029575892857,1501.995124623255,2189.8972098214285,"9"
"IMG_6355.JPG",817.812115819321,1351.679966517857,1515.1522842639592,2479.5428571428574,"9"
"IMG_6358.JPG",181.8730295249048,768,988.8578680203045,2146.0114955357144,"9"
"IMG_6364.JPG",923.0710659898476,965.4857142857143,1506.3808445034897,2273.2799665178572,"1"
"IMG_6367.JPG",1234.4618620122144,1452.6172433035715,1725.6701846050125,2475.1543526785717,"1"
"IMG_6365.JPG",1409.8933340934327,1263.9085379464286,1844.0862944162436,2299.6114955357143,"1"
"IMG_6361.JPG",475.72094602633246,610.0114118303571,1304.6347185318843,1869.5315290178573,"9"
"IMG_6366.JPG",1243.2336363816623,548.5714285714286,1809.000200765387,1847.5886718749998,"1"
"IMG_6371.JPG",800.2692362983819,908.4343191964285,1352.8783064324239,2159.177176339286,"1"
"IMG_6373.JPG",686.2385117584073,855.7714285714286,1269.5482902720494,2137.2343191964287,"1"
"IMG_6374.JPG",1120.431472081218,868.9371930803571,1668.654822335025,2049.462890625,"1"
"IMG_6368.JPG",795.8831818091687,1026.92578125,1344.106532062976,2295.2228236607143,"1"
"IMG_6375.JPG",795.8831818091687,1176.137109375,1304.6347185318843,2203.062890625,"1"
"IMG_6380.JPG",598.5227757177981,1588.662890625,1173.0611144709706,2641.920200892857,"1"
"IMG_6379.JPG",458.1777318964149,1478.9486049107143,1063.4164444202092,2571.7027901785714,"1"
"IMG_6378.JPG",541.5077480567893,1263.9085379464286,1124.8171919614529,2330.3313616071428,"1"
"IMG_6376.JPG",993.2435879005393,1347.2914620535714,1453.7512021137372,2404.9372767857144,"1"
"IMG_6381.JPG",673.081352117703,1250.7428571428572,1234.4618620122144,2290.8343191964286,"1"
"IMG_6383.JPG",716.9392201380076,1531.6114955357143,1462.5229764831852,2659.47421875,"2"
"IMG_6384.JPG",484.492385786802,1259.520033482143,1291.4772242822016,2523.4285714285716,"2"
"IMG_6382.JPG",1063.4164444202092,1601.8285714285714,1751.9848384953996,2655.085714285714,"2"
"IMG_6386.JPG",1304.6347185318843,1215.6343191964286,2054.6041947572967,2391.7714285714283,"2"
"IMG_6387.JPG",1116.0457522009833,996.2057477678571,1962.5027388364529,2290.8343191964286,"2"
"IMG_6394.JPG",870.4417582090736,1601.8285714285714,1585.3248061746508,2725.3027901785717,"2"
"IMG_6390.JPG",708.1674457685596,974.262890625,1607.253740184803,2225.0057477678574,"2"
"IMG_6392.JPG",414.3198638761104,877.7142857142858,1295.8629441624364,2150.4,"2"
"IMG_6391.JPG",620.4517097279504,1421.8972098214285,1361.6497461928932,2712.137276785714,"2"
"IMG_6393.JPG",1155.5179003410533,969.8743861607143,1962.6395939086294,2233.782924107143,"2"
"IMG_6401.JPG",484.492385786802,952.3200334821429,1370.4215205623414,2211.840066964286,"3"
"IMG_6398.JPG",1313.406158292354,1285.8513950892857,2041.446700507614,2453.211495535714,"3"
"IMG_6400.JPG",102.92906785374365,1149.8057477678572,866.0560383288388,2431.268638392857,"3"
"IMG_6402.JPG",462.5634517766497,1040.0914620535714,1295.8629441624364,2246.9486049107145,"3"
"IMG_6399.JPG",931.8428403592956,1478.9486049107143,1611.6397946740162,2567.3142857142857,"3"
"IMG_6407.JPG",1080.9593239411483,991.8172433035714,1870.4009483066307,2251.337109375,"3"
